id,sciName,mainCommonName,otherCommonNames,majorType,majorSubtype,order,family,subfamily,tribe,genus,specificEpithet,authoritySpeciesAuthor,authoritySpeciesYear,authoritySpeciesFullcitation,authoritySpeciesLink,holotypeVoucher,taxonomyNotes,taxonomyNotesCitation,biogeographicRealm,MSW3_matchtype,MSW3_sciName,extinct,domestic,flagged,newSppSinceMSW3,
2452,Lama_glama,Llama,,Placentalia,Boreoeutheria,ARTIODACTYLA,CAMELIDAE,LAMINI,NA,Lama,glama,Linnaeus,1758,"Linneaus, C von. 1758. Systema naturae per regna tria naturae: secundum classes, ordines, genera, species, cum characteribus, differentiis, synonymis, locis. (10th Ed.). Stockholm: Laurentius Salvius.",https://biodiversitylibrary.org/page/25033865,,NA,NA,Domesticated,sciname match,Lama_glama,0,1,0,0,
2453,Lama_guanicoe,Guanaco,,Placentalia,Boreoeutheria,ARTIODACTYLA,CAMELIDAE,LAMINI,NA,Lama,guanicoe,Müller,1776,,,,"misspelled, should be guanicoe",NA,Neotropic,unmatched,NA,0,0,0,0,
2454,Lama_pacos,Alpaca,,Placentalia,Boreoeutheria,ARTIODACTYLA,CAMELIDAE,LAMINI,NA,Lama,pacos,Linnaeus,1758,"Linneaus, C von. 1758. Systema naturae per regna tria naturae: secundum classes, ordines, genera, species, cum characteribus, differentiis, synonymis, locis. (10th Ed.). Stockholm: Laurentius Salvius.",https://biodiversitylibrary.org/page/25033865,,moved back from Vicugna to Lama,,Domesticated,unmatched,NA,0,1,0,0,
2455,Lama_vicugna,Vicuña,Argentine Vicuña|Peruvian Vicuña,Placentalia,Boreoeutheria,ARTIODACTYLA,CAMELIDAE,LAMINI,NA,Lama,vicugna,Molina,1782,,,,moved back from Vicugna to Lama,,Neotropic,sciname match,Vicugna_vicugna,0,0,0,0,
2456,Lamottemys_okuensis,Mount Oku Rat,Mount Oku Lamottemys,Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,ARVICANTHINI,Lamottemys,okuensis,F. Petter,1986,,,,"misspelled, should be okuensis",NA,Afrotropic,sciname match,Lamottemys_okuensis,0,0,0,0,
2457,Lampronycteris_brachyotis,Orange-throated Bat,Yellow-throated Bat|Yellow-throated Big-eared Bat,Placentalia,Boreoeutheria,CHIROPTERA,PHYLLOSTOMIDAE,MICRONYCTERINAE,NA,Lampronycteris,brachyotis,Dobson,1879,,,,NA,NA,"Nearctic, Neotropic",sciname match,Lampronycteris_brachyotis,0,0,0,0,
2458,Laonastes_aenigmamus,Kha-nyou,Annamite Rat|Laotian Rock Rat|Truong Son Rat,Placentalia,Boreoeutheria,RODENTIA,DIATOMYIDAE,NA,NA,Laonastes,aenigmamus,"Jenkins, Kilpatrick, Robinson, & Timmins",2005,,,,NA,NA,Indomalaya,unmatched,NA,0,0,0,0,
2459,Lariscus_hosei,Four-striped Ground Squirrel,,Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,CALLOSCIURINAE,CALLOSCIURINI,Lariscus,hosei,Thomas,1892,,,,NA,NA,Indomalaya,sciname match,Lariscus_hosei,0,0,0,0,
2460,Lariscus_insignis,Three-striped Ground Squirrel,,Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,CALLOSCIURINAE,CALLOSCIURINI,Lariscus,insignis,F. Cuvier,1821,,,,NA,NA,Indomalaya,sciname match,Lariscus_insignis,0,0,0,0,
2461,Lariscus_niobe,Niobe Ground Squirrel,,Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,CALLOSCIURINAE,CALLOSCIURINI,Lariscus,niobe,Thomas,1898,,,,NA,NA,Indomalaya,sciname match,Lariscus_niobe,0,0,0,0,
2462,Lariscus_obscurus,Mentawai Three-striped Squirrel,,Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,CALLOSCIURINAE,CALLOSCIURINI,Lariscus,obscurus,Miller,1903,,,,NA,NA,Indomalaya,sciname match,Lariscus_obscurus,0,0,0,0,
2463,Lasionycteris_noctivagans,Silver-haired Bat,Black Bat|Silver Bat|Silver-black Bat,Placentalia,Boreoeutheria,CHIROPTERA,VESPERTILIONIDAE,VESPERTILIONINAE,EPTESICINI,Lasionycteris,noctivagans,Le Conte,1831,,,,NA,NA,Palearctic,sciname match,Lasionycteris_noctivagans,0,0,0,0,
2464,Lasiopodomys_brandtii,Brandt’s Vole,,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,ARVICOLINAE,MICROTINI,Lasiopodomys,brandtii,Radde,1861,,,,NA,NA,Palearctic,sciname match,Lasiopodomys_brandtii,0,0,0,0,
2465,Lasiopodomys_gregalis,Narrow-headed Vole,Narrow-skulled Vole,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,ARVICOLINAE,MICROTINI,Lasiopodomys,gregalis,Pallas,1779,,,,moved back to Lasiopodomys until more conclusive data is found to support the status of Stenocranius,"Comments on Feedback tab: Liu, S., Jin, W., Liu, Y., Murphy, R. W., Lv, B., Hao, H., ... & Fu, J. (2016). Taxonomic position of Chinese voles of the tribe Arvicolini and the description of 2 new species from Xizang, China. Journal of Mammalogy, gyw170.",Palearctic,manual,Microtus_gregalis,0,0,0,0,
2466,Lasiopodomys_mandarinus,Mandarin Vole,Chinese Vole,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,ARVICOLINAE,MICROTINI,Lasiopodomys,mandarinus,Milne-Edwards,1871,,,,NA,NA,Palearctic,sciname match,Lasiopodomys_mandarinus,0,0,0,0,
2467,Lasiopodomys_raddei,Radde’s Vole,,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,ARVICOLINAE,MICROTINI,Lasiopodomys,raddei,Poljakov,1881,,,,split from gregalis,"Comments on feedback tab: Petrova, T. V., Tesakov, A. S., Kowalskaya, Y. M., & Abramson, N. I. (2016). Cryptic speciation in the narrow-headed vole Lasiopodomys (Stenocranius) gregalis (Rodentia: Cricetidae). Zoologica Scripta.",Palearctic,unmatched,NA,0,0,0,1,
2468,Lasiorhinus_krefftii,Northern Hairy-nosed Wombat,Krefft’s Hairy-nosed Wombat|Moonie River Wombat|Queensland Hairy-nosed Wombat,Marsupalia,Australidelphia,DIPROTODONTIA,VOMBATIDAE,NA,NA,Lasiorhinus,krefftii,Owen,1873,,,,NA,NA,Australasia/Oceania,sciname match,Lasiorhinus_krefftii,0,0,0,0,
2469,Lasiorhinus_latifrons,Southern Hairy-nosed Wombat,Broad-fronted Wombat|Long-eared Wombat|Plains Wombat|Soft-furred Wombat,Marsupalia,Australidelphia,DIPROTODONTIA,VOMBATIDAE,NA,NA,Lasiorhinus,latifrons,Owen,1845,,,,NA,NA,Australasia/Oceania,sciname match,Lasiorhinus_latifrons,0,0,0,0,
2470,Lasiurus_atratus,Greater Red Bat,Handley’s Red Bat,Placentalia,Boreoeutheria,CHIROPTERA,VESPERTILIONIDAE,VESPERTILIONINAE,LASIURINI,Lasiurus,atratus,Handley,1996,,,,NA,NA,Neotropic,sciname match,Lasiurus_atratus,0,0,0,0,
2471,Lasiurus_blossevillii,Southern Red Bat,Red Bat,Placentalia,Boreoeutheria,CHIROPTERA,VESPERTILIONIDAE,VESPERTILIONINAE,LASIURINI,Lasiurus,blossevillii,Lesson & Garnot,1826,,,,"CMW has original spelling blossevilii, blossevillii is prevailing usage",NA,Neotropic,sciname match,Lasiurus_blossevillii,0,0,0,0,
2472,Lasiurus_borealis,Eastern Red Bat,Red Bat,Placentalia,Boreoeutheria,CHIROPTERA,VESPERTILIONIDAE,VESPERTILIONINAE,LASIURINI,Lasiurus,borealis,Müller,1776,,,,NA,NA,Nearctic,sciname match,Lasiurus_borealis,0,0,0,0,
2473,Lasiurus_castaneus,Tacarcunan Bat,Red-faced Red Bat,Placentalia,Boreoeutheria,CHIROPTERA,VESPERTILIONIDAE,VESPERTILIONINAE,LASIURINI,Lasiurus,castaneus,Handley,1960,,,,NA,NA,"Nearctic, Neotropic",sciname match,Lasiurus_castaneus,0,0,0,0,
2474,Lasiurus_cinereus,Northern Hoary Bat,,Placentalia,Boreoeutheria,CHIROPTERA,VESPERTILIONIDAE,VESPERTILIONINAE,LASIURINI,Lasiurus,cinereus,Palisot de Beauvois,1796,,,,"Moved from Lasiurus to Aeorestes, and then back to Lasiurus","Baird, A. B., Braun, J. K., Mares, M. A., Morales, J. C., Patton, J. C., Tran, C. Q., & Bickham, J. W. (2015). Molecular systematic revision of tree bats (Lasiurini): doubling the native mammals of the Hawaiian Islands. Journal of Mammalogy, gyv135. and NOVAES, R. L. M., GARBINO, G. S., CLíUDIO, V. C., & MORATELLI, R. (2018). Separation of monophyletic groups into distinct genera should consider phenotypic discontinuities: the case of Lasiurini (Chiroptera: Vespertilionidae). Zootaxa, 4379(3), 439-440.","Australasia/Oceania, Nearctic",manual,Lasiurus_cinereus,0,0,0,0,
2475,Lasiurus_degelidus,Jamaican Red Bat,,Placentalia,Boreoeutheria,CHIROPTERA,VESPERTILIONIDAE,VESPERTILIONINAE,LASIURINI,Lasiurus,degelidus,Miller,1931,,,,NA,NA,Neotropic,sciname match,Lasiurus_degelidus,0,0,0,0,
2476,Lasiurus_ebenus,Hairy-tailed Bat,Blackish Red Bat,Placentalia,Boreoeutheria,CHIROPTERA,VESPERTILIONIDAE,VESPERTILIONINAE,LASIURINI,Lasiurus,ebenus,Fazzolari-Corrêa,1994,,,,NA,NA,Neotropic,sciname match,Lasiurus_ebenus,0,0,0,0,
2477,Lasiurus_ega,Southern Yellow Bat,,Placentalia,Boreoeutheria,CHIROPTERA,VESPERTILIONIDAE,VESPERTILIONINAE,LASIURINI,Lasiurus,ega,Gervais,1856,,,,"Moved from Lasiurus, although later authors retained all species of Lasiurini within Lasiurus due to the general monophyly of the group although with deep divergence.","Baird, A. B., Braun, J. K., Mares, M. A., Morales, J. C., Patton, J. C., Tran, C. Q., & Bickham, J. W. (2015). Molecular systematic revision of tree bats (Lasiurini): doubling the native mammals of the Hawaiian Islands. Journal of Mammalogy, gyv135. and NOVAES, R. L. M., GARBINO, G. S., CLíUDIO, V. C., & MORATELLI, R. (2018). Separation of monophyletic groups into distinct genera should consider phenotypic discontinuities: the case of Lasiurini (Chiroptera: Vespertilionidae). Zootaxa, 4379(3), 439-440.","Nearctic, Neotropic",oldname match,Lasiurus_ega,0,0,0,0,
2478,Lasiurus_egregius,Big Red Bat,Giant Red Bat,Placentalia,Boreoeutheria,CHIROPTERA,VESPERTILIONIDAE,VESPERTILIONINAE,LASIURINI,Lasiurus,egregius,Peters,1870,,,,"Moved from Lasiurus to Aeorestes, and then back to Lasiurus","Baird, A. B., Braun, J. K., Mares, M. A., Morales, J. C., Patton, J. C., Tran, C. Q., & Bickham, J. W. (2015). Molecular systematic revision of tree bats (Lasiurini): doubling the native mammals of the Hawaiian Islands. Journal of Mammalogy, gyv135. and NOVAES, R. L. M., GARBINO, G. S., CLíUDIO, V. C., & MORATELLI, R. (2018). Separation of monophyletic groups into distinct genera should consider phenotypic discontinuities: the case of Lasiurini (Chiroptera: Vespertilionidae). Zootaxa, 4379(3), 439-440.",Neotropic,manual,Lasiurus_egregius,0,0,0,0,
2479,Lasiurus_frantzii,Desert Red Bat,Western Red Bat,Placentalia,Boreoeutheria,CHIROPTERA,VESPERTILIONIDAE,VESPERTILIONINAE,LASIURINI,Lasiurus,frantzii,Peters,1871,,,,split from L. blossevillii,"Baird, A. B., Braun, J. K., Mares, M. A., Morales, J. C., Patton, J. C., Tran, C. Q., & Bickham, J. W. (2015). Molecular systematic revision of tree bats (Lasiurini): doubling the native mammals of the Hawaiian Islands. Journal of Mammalogy, gyv135.",Neotropic,unmatched,NA,0,0,0,1,
2480,Lasiurus_insularis,Cuban Yellow Bat,,Placentalia,Boreoeutheria,CHIROPTERA,VESPERTILIONIDAE,VESPERTILIONINAE,LASIURINI,Lasiurus,insularis,Hall & Jones,1961,,,,"Moved from Lasiurus, although later authors retained all species of Lasiurini within Lasiurus due to the general monophyly of the group although with deep divergence.","Baird, A. B., Braun, J. K., Mares, M. A., Morales, J. C., Patton, J. C., Tran, C. Q., & Bickham, J. W. (2015). Molecular systematic revision of tree bats (Lasiurini): doubling the native mammals of the Hawaiian Islands. Journal of Mammalogy, gyv135. and NOVAES, R. L. M., GARBINO, G. S., CLíUDIO, V. C., & MORATELLI, R. (2018). Separation of monophyletic groups into distinct genera should consider phenotypic discontinuities: the case of Lasiurini (Chiroptera: Vespertilionidae). Zootaxa, 4379(3), 439-440.",Neotropic,oldname match,Lasiurus_insularis,0,0,0,0,
2481,Lasiurus_intermedius,Northern Yellow Bat,Big Yellow Bat|Eastern Yellow Bat|Florida Yellow Bat|Greater Yellow Bat,Placentalia,Boreoeutheria,CHIROPTERA,VESPERTILIONIDAE,VESPERTILIONINAE,LASIURINI,Lasiurus,intermedius,H. Allen,1862,,,,"Moved from Lasiurus, although later authors retained all species of Lasiurini within Lasiurus due to the general monophyly of the group although with deep divergence.","Baird, A. B., Braun, J. K., Mares, M. A., Morales, J. C., Patton, J. C., Tran, C. Q., & Bickham, J. W. (2015). Molecular systematic revision of tree bats (Lasiurini): doubling the native mammals of the Hawaiian Islands. Journal of Mammalogy, gyv135. and NOVAES, R. L. M., GARBINO, G. S., CLíUDIO, V. C., & MORATELLI, R. (2018). Separation of monophyletic groups into distinct genera should consider phenotypic discontinuities: the case of Lasiurini (Chiroptera: Vespertilionidae). Zootaxa, 4379(3), 439-440.","Nearctic, Neotropic",oldname match,Lasiurus_intermedius,0,0,0,0,
2482,Lasiurus_minor,Minor Red Bat,,Placentalia,Boreoeutheria,CHIROPTERA,VESPERTILIONIDAE,VESPERTILIONINAE,LASIURINI,Lasiurus,minor,Miller,1931,,,,NA,NA,Neotropic,sciname match,Lasiurus_minor,0,0,0,0,
2483,Lasiurus_pfeifferi,Pfeiffer’s Red Bat,,Placentalia,Boreoeutheria,CHIROPTERA,VESPERTILIONIDAE,VESPERTILIONINAE,LASIURINI,Lasiurus,pfeifferi,Gundlach,1861,,,,NA,NA,Neotropic,sciname match,Lasiurus_pfeifferi,0,0,0,0,
2484,Lasiurus_seminolus,Seminole Bat,Mahogany Bat,Placentalia,Boreoeutheria,CHIROPTERA,VESPERTILIONIDAE,VESPERTILIONINAE,LASIURINI,Lasiurus,seminolus,Rhoads,1895,,,,NA,NA,Nearctic,sciname match,Lasiurus_seminolus,0,0,0,0,
2485,Lasiurus_semotus,Hawaiian Hoary Bat,,Placentalia,Boreoeutheria,CHIROPTERA,VESPERTILIONIDAE,VESPERTILIONINAE,LASIURINI,Lasiurus,semotus,H. Allen,1890,,,,"Moved from Lasiurus to Aeorestes, and then back to Lasiurus","Baird, A. B., Braun, J. K., Mares, M. A., Morales, J. C., Patton, J. C., Tran, C. Q., & Bickham, J. W. (2015). Molecular systematic revision of tree bats (Lasiurini): doubling the native mammals of the Hawaiian Islands. Journal of Mammalogy, gyv135. and NOVAES, R. L. M., GARBINO, G. S., CLíUDIO, V. C., & MORATELLI, R. (2018). Separation of monophyletic groups into distinct genera should consider phenotypic discontinuities: the case of Lasiurini (Chiroptera: Vespertilionidae). Zootaxa, 4379(3), 439-440.",Australasia/Oceania,unmatched,NA,0,0,0,1,
2486,Lasiurus_varius,Cinnamon Red Bat,Chilean Red Bat,Placentalia,Boreoeutheria,CHIROPTERA,VESPERTILIONIDAE,VESPERTILIONINAE,LASIURINI,Lasiurus,varius,Poeppig,1835,,,,NA,NA,Neotropic,sciname match,Lasiurus_varius,0,0,0,0,
2487,Lasiurus_villosissimus,Southern Hoary Bat,,Placentalia,Boreoeutheria,CHIROPTERA,VESPERTILIONIDAE,VESPERTILIONINAE,LASIURINI,Lasiurus,villosissimus,É. Geoffroy Saint-Hilaire,1806,,,,"Moved from Lasiurus to Aeorestes, and then back to Lasiurus","Baird, A. B., Braun, J. K., Mares, M. A., Morales, J. C., Patton, J. C., Tran, C. Q., & Bickham, J. W. (2015). Molecular systematic revision of tree bats (Lasiurini): doubling the native mammals of the Hawaiian Islands. Journal of Mammalogy, gyv135. and NOVAES, R. L. M., GARBINO, G. S., CLíUDIO, V. C., & MORATELLI, R. (2018). Separation of monophyletic groups into distinct genera should consider phenotypic discontinuities: the case of Lasiurini (Chiroptera: Vespertilionidae). Zootaxa, 4379(3), 439-440.",Neotropic,unmatched,NA,0,0,0,1,
2488,Lasiurus_xanthinus,Western Yellow Bat,,Placentalia,Boreoeutheria,CHIROPTERA,VESPERTILIONIDAE,VESPERTILIONINAE,LASIURINI,Lasiurus,xanthinus,Thomas,1897,,,,"Moved from Lasiurus, although later authors retained all species of Lasiurini within Lasiurus due to the general monophyly of the group although with deep divergence.","Baird, A. B., Braun, J. K., Mares, M. A., Morales, J. C., Patton, J. C., Tran, C. Q., & Bickham, J. W. (2015). Molecular systematic revision of tree bats (Lasiurini): doubling the native mammals of the Hawaiian Islands. Journal of Mammalogy, gyv135. and NOVAES, R. L. M., GARBINO, G. S., CLíUDIO, V. C., & MORATELLI, R. (2018). Separation of monophyletic groups into distinct genera should consider phenotypic discontinuities: the case of Lasiurini (Chiroptera: Vespertilionidae). Zootaxa, 4379(3), 439-440.",Nearctic,oldname match,Lasiurus_xanthinus,0,0,0,0,
2489,Latidens_salimalii,Salim Ali’s Fruit Bat,,Placentalia,Boreoeutheria,CHIROPTERA,PTEROPODIDAE,CYNOPTERINAE,BALIONYCTERINI,Latidens,salimalii,Thonglongya,1972,,,,NA,NA,Indomalaya,sciname match,Latidens_salimalii,0,0,0,0,
2490,Lavia_frons,Yellow-winged False-vampire,African Yellow-winged Bat|Yellow-winged Bat,Placentalia,Boreoeutheria,CHIROPTERA,MEGADERMATIDAE,NA,NA,Lavia,frons,É. Geoffroy Saint-Hilaire,1810,,,,NA,NA,Afrotropic,sciname match,Lavia_frons,0,0,0,0,
2491,Leggadina_forresti,Central Short-tailed Mouse,Desert Short-tailed Mouse|Forrest’s Leggadina|Forrest’s Mouse|Forrest’s Short-tailed Mouse,Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,HYDROMYINI,Leggadina,forresti,Thomas,1906,,,,NA,NA,Australasia/Oceania,sciname match,Leggadina_forresti,0,0,0,0,
2492,Leggadina_lakedownensis,Northern Short-tailed Mouse,Lakeland Downs Leggadina|Lakeland Downs Mouse|Lakeland Downs Short-tailed Mouse|Thevenard Island Mouse|Tropical Short-tailed Mouse,Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,HYDROMYINI,Leggadina,lakedownensis,Watts,1976,,,,NA,NA,Australasia/Oceania,sciname match,Leggadina_lakedownensis,0,0,0,0,
2493,Leimacomys_buettneri,Büttner’s African Forest Mouse,Büttner Forest Mouse|Büttner Togo Mouse|Groove-toothed Forest Mouse|Togo Mouse,Placentalia,Boreoeutheria,RODENTIA,MURIDAE,LEIMACOMYINAE,NA,Leimacomys,buettneri,Matschie,1893,,,,NA,NA,Afrotropic,manual,Leimacomys_buettneri,0,0,0,0,
2494,Leiuromys_occasius,Bare-tailed Tree-rat,Bare-tailed Armored Tree-rat,Placentalia,Boreoeutheria,RODENTIA,ECHIMYIDAE,ECHIMYINAE,ECHIMYINI,Leiuromys,occasius,Thomas,1921,,,,moved from Pattonomys to Leiuromys,"Emmons, L. H., & Fabre, P. H. (2018). A review of the Pattonomys/Toromys clade (Rodentia: Echimyidae), with descriptions of a new Toromys species and a new genus. American Museum Novitates, 2018(3894), 1-52.",Neotropic,manual,Makalata_occasius,0,0,0,0,
2495,Lemmiscus_curtatus,Sagebrush Vole,,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,ARVICOLINAE,MICROTINI,Lemmiscus,curtatus,Cope,1868,,,UMNH:Mamm:9077,NA,NA,Nearctic,sciname match,Lemmiscus_curtatus,0,0,0,0,
2496,Lemmus_amurensis,Amur Brown Lemming,Amur Lemming,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,ARVICOLINAE,LEMMINI,Lemmus,amurensis,Vinogradov,1924,,,,NA,NA,Palearctic,sciname match,Lemmus_amurensis,0,0,0,0,
2497,Lemmus_lemmus,Norway Brown Lemming,Norway Lemming|Norwegian Lemming,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,ARVICOLINAE,LEMMINI,Lemmus,lemmus,Linnaeus,1758,,,,NA,NA,Palearctic,sciname match,Lemmus_lemmus,0,0,0,0,
2498,Lemmus_sibiricus,Siberian Brown Lemming,Black-footed Lemming|Ob Lemming|Siberian Lemming,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,ARVICOLINAE,LEMMINI,Lemmus,sibiricus,Kerr,1792,,,,NA,NA,Palearctic,sciname match,Lemmus_sibiricus,0,0,0,0,
2499,Lemmus_trimucronatus,Nearctic Brown Lemming,,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,ARVICOLINAE,LEMMINI,Lemmus,trimucronatus,Richardson,1825,,,,NA,NA,"Palearctic, Nearctic",sciname match,Lemmus_trimucronatus,0,0,0,0,
2500,Lemniscomys_barbarus,Barbary Striped Grass Mouse,Barbary Lemniscomys,Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,ARVICANTHINI,Lemniscomys,barbarus,Linnaeus,1766,,,,"misspelled, should be barbarus",NA,Palearctic,sciname match,Lemniscomys_barbarus,0,0,0,0,
2501,Lemniscomys_bellieri,Bellier’s Striped Grass Mouse,Bellier’s Lemniscomys,Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,ARVICANTHINI,Lemniscomys,bellieri,Van der Straeten,1975,,,,NA,NA,Afrotropic,sciname match,Lemniscomys_bellieri,0,0,0,0,
2502,Lemniscomys_griselda,Griselda Striped Grass Mouse,Griselda Lemniscomys,Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,ARVICANTHINI,Lemniscomys,griselda,Thomas,1904,,,,NA,NA,Afrotropic,sciname match,Lemniscomys_griselda,0,0,0,0,
2503,Lemniscomys_hoogstraali,Hoogstraal’s Striped Grass Mouse,Hoogstraal’s Lemniscomys,Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,ARVICANTHINI,Lemniscomys,hoogstraali,Dieterlen,1991,,,,NA,NA,Afrotropic,sciname match,Lemniscomys_hoogstraali,0,0,0,0,
2504,Lemniscomys_linulus,Senegal Striped Grass Mouse,Senegal Lemniscomys|Senegal One-striped Grass Mouse,Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,ARVICANTHINI,Lemniscomys,linulus,Thomas,1910,,,,NA,NA,Afrotropic,sciname match,Lemniscomys_linulus,0,0,0,0,
2505,Lemniscomys_macculus,Buffoon Striped Grass Mouse,Buffoon Lemniscomys,Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,ARVICANTHINI,Lemniscomys,macculus,Thomas & Wroughton,1910,,,,NA,NA,Afrotropic,sciname match,Lemniscomys_macculus,0,0,0,0,
2506,Lemniscomys_mittendorfi,Mittendorf’s Striped Grass Mouse,Mittendorf’s Lemniscomys,Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,ARVICANTHINI,Lemniscomys,mittendorfi,Eisentraut,1968,,,,NA,NA,Afrotropic,sciname match,Lemniscomys_mittendorfi,0,0,0,0,
2507,Lemniscomys_rosalia,Single-striped Grass Mouse,Single-striped Lemniscomys|Single-striped Mouse,Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,ARVICANTHINI,Lemniscomys,rosalia,Thomas,1904,,,,NA,NA,Afrotropic,sciname match,Lemniscomys_rosalia,0,0,0,0,
2508,Lemniscomys_roseveari,Rosevear’s Striped Grass Mouse,Rosevear’s Lemniscomys,Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,ARVICANTHINI,Lemniscomys,roseveari,Van der Straeten,1980,,,,NA,NA,Afrotropic,sciname match,Lemniscomys_roseveari,0,0,0,0,
2509,Lemniscomys_striatus,Typical Striped Grass Mouse,Striated Lemniscomys,Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,ARVICANTHINI,Lemniscomys,striatus,Linnaeus,1758,,,,NA,NA,Afrotropic,sciname match,Lemniscomys_striatus,0,0,0,0,
2510,Lemniscomys_zebra,Heuglin’s Striped Grass Mouse,Heuglin’s Lemniscomys|Zebra Grass Mouse|Zebra Lemniscomys,Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,ARVICANTHINI,Lemniscomys,zebra,Heuglin,1894,,,,NA,NA,Afrotropic,sciname match,Lemniscomys_zebra,0,0,0,0,
2511,Lemur_catta,Ring-tailed Lemur,,Placentalia,Boreoeutheria,PRIMATES,LEMURIDAE,NA,NA,Lemur,catta,Linnaeus,1758,,,,NA,NA,Afrotropic,sciname match,Lemur_catta,0,0,0,0,
2512,Lenomys_grovesi,Groves’s Giant Rat,,Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,RATTINI,Lenomys,grovesi,Musser,2015,,,,described in 2015,"Musser, G. G. (2015). 2. Characterisation of the endemic Sulawesi Lenomys meyeri (Muridae, Murinae) and the description of a new species of Lenomys. Taxonomic Tapestries, 13.",Extinct,unmatched,NA,1,0,0,1,
2513,Lenomys_meyeri,Meyer’s Giant Rat,Meyer’s Lenomys|Trefoil-toothed Giant Rat,Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,RATTINI,Lenomys,meyeri,Jentink,1879,,,,NA,NA,Australasia/Oceania,sciname match,Lenomys_meyeri,0,0,0,0,
2514,Lenothrix_cana,Gray Tree Rat,Sundaic Lenothrix,Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,RATTINI,Lenothrix,cana,Miller,1903,,,,spelling changed to conform with generic gender rules,"Wilson D.E., Lacher T.E., Mittermeier R.A. 2017. Handbook of the mammals of the world. Vol. 7. Rodents II. Lynx Edicions, Barcelona.",Indomalaya,manual,Lenothrix_canus,0,0,0,0,
2515,Lenoxus_apicalis,Andean Rat,White-tailed Akodont,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Lenoxus,apicalis,J. A. Allen,1900,,,,NA,NA,Neotropic,sciname match,Lenoxus_apicalis,0,0,0,0,
2516,Leontocebus_cruzlimai,Cruz Lima’s Saddle-back Tamarin,,Placentalia,Boreoeutheria,PRIMATES,CALLITRICHIDAE,NA,NA,Leontocebus,cruzlimai,Hershkovitz,1966,,,,moved back to Saguinus from Leontocebus,"Garbino, G. S., & Martins-Junior, A. M. (2018). Phenotypic evolution in marmoset and tamarin monkeys (Cebidae, Callitrichinae) and a revised genus-level classification. Molecular phylogenetics and evolution, 118, 156-171.",Neotropic,unmatched,NA,0,0,0,1,
2517,Leontocebus_fuscicollis,Spix’s Saddle-back Tamarin,Brown-mantled Tamarin|Hershkovitz’s Saddle-back Tamarin|Saddleback Tamarin|Acre Saddle-back Tamarin|Ávila-Pires’s Saddle-back Tamarin|Gray-fronted Saddle-back Tamarin|Lako’s Saddle-back Tamarin,Placentalia,Boreoeutheria,PRIMATES,CALLITRICHIDAE,NA,NA,Leontocebus,fuscicollis,Spix,1823,,,,moved back to Saguinus from Leontocebus,"Garbino, G. S., & Martins-Junior, A. M. (2018). Phenotypic evolution in marmoset and tamarin monkeys (Cebidae, Callitrichinae) and a revised genus-level classification. Molecular phylogenetics and evolution, 118, 156-171.",Neotropic,sciname match,Saguinus_fuscicollis,0,0,0,0,
